k,class_subset,embedding,clustering,precision,recall,f1,alpha
2,"[2, 4]",sbert,kmeans,0.7952,0.807,0.7886,0.25
2,"[2, 4]",sbert,kmeans,0.7952,0.807,0.7886,0.5
2,"[2, 4]",sbert,kmeans,0.7952,0.807,0.7886,0.75
2,"[2, 4]",sbert,hac,0.7684,0.7723,0.7447,0.25
2,"[2, 4]",sbert,hac,0.7684,0.7723,0.7447,0.5
2,"[2, 4]",sbert,hac,0.7684,0.7723,0.7447,0.75
2,"[2, 4]",sbert,spectral,0.7737,0.761,0.7656,0.25
2,"[2, 4]",sbert,spectral,0.7737,0.761,0.7656,0.5
2,"[2, 4]",sbert,spectral,0.7737,0.761,0.7656,0.75
2,"[2, 4]",sbert,dbscan,0.7092,0.5381,0.3659,0.25
2,"[2, 4]",sbert,dbscan,0.7092,0.5381,0.3659,0.5
2,"[2, 4]",sbert,dbscan,0.7092,0.5381,0.3659,0.75
2,"[2, 4]",sbert,hdbscan,0.5861,0.5862,0.5861,0.25
2,"[2, 4]",sbert,hdbscan,0.5861,0.5862,0.5861,0.5
2,"[2, 4]",sbert,hdbscan,0.5861,0.5862,0.5861,0.75
2,"[3, 4]",sbert,kmeans,0.6799,0.7112,0.679,0.25
2,"[3, 4]",sbert,kmeans,0.6799,0.7112,0.679,0.5
2,"[3, 4]",sbert,kmeans,0.6799,0.7112,0.679,0.75
2,"[3, 4]",sbert,hac,0.681,0.7077,0.6848,0.25
2,"[3, 4]",sbert,hac,0.681,0.7077,0.6848,0.5
2,"[3, 4]",sbert,hac,0.681,0.7077,0.6848,0.75
2,"[3, 4]",sbert,spectral,0.6627,0.6697,0.6657,0.25
2,"[3, 4]",sbert,spectral,0.6627,0.6697,0.6657,0.5
2,"[3, 4]",sbert,spectral,0.6627,0.6697,0.6657,0.75
2,"[3, 4]",sbert,dbscan,0.6508,0.5017,0.2351,0.25
2,"[3, 4]",sbert,dbscan,0.6508,0.5017,0.2351,0.5
2,"[3, 4]",sbert,dbscan,0.6508,0.5017,0.2351,0.75
2,"[3, 4]",sbert,hdbscan,0.5928,0.553,0.5459,0.25
2,"[3, 4]",sbert,hdbscan,0.5928,0.553,0.5459,0.5
2,"[3, 4]",sbert,hdbscan,0.5928,0.553,0.5459,0.75
3,"[0, 1, 2]",sbert,kmeans,0.7304,0.7218,0.7252,0.25
3,"[0, 1, 2]",sbert,kmeans,0.7304,0.7218,0.7252,0.5
3,"[0, 1, 2]",sbert,kmeans,0.7304,0.7218,0.7252,0.75
3,"[0, 1, 2]",sbert,hac,0.7231,0.6396,0.6484,0.25
3,"[0, 1, 2]",sbert,hac,0.7231,0.6396,0.6484,0.5
3,"[0, 1, 2]",sbert,hac,0.7231,0.6396,0.6484,0.75
3,"[0, 1, 2]",sbert,spectral,0.4587,0.374,0.3136,0.25
3,"[0, 1, 2]",sbert,spectral,0.4587,0.374,0.3136,0.5
3,"[0, 1, 2]",sbert,spectral,0.4587,0.374,0.3136,0.75
3,"[0, 1, 3]",sbert,kmeans,0.6875,0.6876,0.6829,0.25
3,"[0, 1, 3]",sbert,kmeans,0.6875,0.6876,0.6829,0.5
3,"[0, 1, 3]",sbert,kmeans,0.6875,0.6876,0.6829,0.75
3,"[0, 1, 3]",sbert,hac,0.6989,0.662,0.6531,0.25
3,"[0, 1, 3]",sbert,hac,0.6989,0.662,0.6531,0.5
3,"[0, 1, 3]",sbert,hac,0.6989,0.662,0.6531,0.75
3,"[0, 1, 3]",sbert,spectral,0.2802,0.3277,0.2613,0.25
3,"[0, 1, 3]",sbert,spectral,0.2802,0.3277,0.2613,0.5
3,"[0, 1, 3]",sbert,spectral,0.2802,0.3277,0.2613,0.75
3,"[0, 1, 4]",sbert,kmeans,0.7815,0.787,0.7762,0.25
3,"[0, 1, 4]",sbert,kmeans,0.7815,0.787,0.7762,0.5
3,"[0, 1, 4]",sbert,kmeans,0.7815,0.787,0.7762,0.75
3,"[0, 1, 4]",sbert,hac,0.738,0.7155,0.7111,0.25
3,"[0, 1, 4]",sbert,hac,0.738,0.7155,0.7111,0.5
3,"[0, 1, 4]",sbert,hac,0.738,0.7155,0.7111,0.75
3,"[0, 1, 4]",sbert,spectral,0.7022,0.7075,0.6936,0.25
3,"[0, 1, 4]",sbert,spectral,0.7022,0.7075,0.6936,0.5
3,"[0, 1, 4]",sbert,spectral,0.7022,0.7075,0.6936,0.75
3,"[0, 1, 4]",sbert,dbscan,0.7719,0.3373,0.1679,0.25
3,"[0, 1, 4]",sbert,dbscan,0.7719,0.3373,0.1679,0.5
3,"[0, 1, 4]",sbert,dbscan,0.7719,0.3373,0.1679,0.75
3,"[0, 1, 4]",sbert,hdbscan,0.5385,0.3378,0.1717,0.25
3,"[0, 1, 4]",sbert,hdbscan,0.5385,0.3378,0.1717,0.5
3,"[0, 1, 4]",sbert,hdbscan,0.2904,0.2945,0.2554,0.75
3,"[0, 2, 3]",sbert,kmeans,0.4991,0.5133,0.4952,0.25
3,"[0, 2, 3]",sbert,kmeans,0.4991,0.5133,0.4952,0.5
3,"[0, 2, 3]",sbert,kmeans,0.5101,0.5087,0.5094,0.75
3,"[0, 2, 3]",sbert,hac,0.4868,0.4943,0.4518,0.25
3,"[0, 2, 3]",sbert,hac,0.4868,0.4943,0.4518,0.5
3,"[0, 2, 3]",sbert,hac,0.4868,0.4943,0.4518,0.75
3,"[0, 2, 3]",sbert,spectral,0.4007,0.4123,0.3937,0.25
3,"[0, 2, 3]",sbert,spectral,0.4007,0.4123,0.3937,0.5
3,"[0, 2, 3]",sbert,spectral,0.4697,0.4489,0.4338,0.75
3,"[0, 2, 4]",sbert,kmeans,0.7062,0.7069,0.7039,0.25
3,"[0, 2, 4]",sbert,kmeans,0.7062,0.7069,0.7039,0.5
3,"[0, 2, 4]",sbert,kmeans,0.7062,0.7069,0.7039,0.75
3,"[0, 2, 4]",sbert,hac,0.6637,0.6525,0.636,0.25
3,"[0, 2, 4]",sbert,hac,0.6637,0.6525,0.636,0.5
3,"[0, 2, 4]",sbert,hac,0.6637,0.6525,0.636,0.75
3,"[0, 2, 4]",sbert,spectral,0.6174,0.5527,0.5425,0.25
3,"[0, 2, 4]",sbert,spectral,0.6174,0.5527,0.5425,0.5
3,"[0, 2, 4]",sbert,spectral,0.6174,0.5527,0.5425,0.75
3,"[0, 2, 4]",sbert,hdbscan,0.3703,0.3328,0.1694,0.25
3,"[0, 2, 4]",sbert,hdbscan,0.3703,0.3328,0.1694,0.5
3,"[0, 2, 4]",sbert,hdbscan,0.3703,0.3328,0.1694,0.75
3,"[0, 3, 4]",sbert,kmeans,0.6417,0.6438,0.6416,0.25
3,"[0, 3, 4]",sbert,kmeans,0.6417,0.6438,0.6416,0.5
3,"[0, 3, 4]",sbert,kmeans,0.6417,0.6438,0.6416,0.75
3,"[0, 3, 4]",sbert,hac,0.6643,0.6568,0.6349,0.25
3,"[0, 3, 4]",sbert,hac,0.6643,0.6568,0.6349,0.5
3,"[0, 3, 4]",sbert,hac,0.6643,0.6568,0.6349,0.75
3,"[0, 3, 4]",sbert,spectral,0.582,0.5866,0.5798,0.25
3,"[0, 3, 4]",sbert,spectral,0.582,0.5866,0.5798,0.5
3,"[0, 3, 4]",sbert,spectral,0.582,0.5866,0.5798,0.75
3,"[0, 3, 4]",sbert,hdbscan,0.4436,0.3377,0.1743,0.25
3,"[0, 3, 4]",sbert,hdbscan,0.4436,0.3377,0.1743,0.5
3,"[0, 3, 4]",sbert,hdbscan,0.4436,0.3377,0.1743,0.75
3,"[1, 2, 3]",sbert,kmeans,0.4781,0.5014,0.4841,0.25
3,"[1, 2, 3]",sbert,kmeans,0.4781,0.5014,0.4841,0.5
3,"[1, 2, 3]",sbert,kmeans,0.5262,0.5329,0.5082,0.75
3,"[1, 2, 3]",sbert,hac,0.5691,0.4999,0.4812,0.25
3,"[1, 2, 3]",sbert,hac,0.5691,0.4999,0.4812,0.5
3,"[1, 2, 3]",sbert,hac,0.5691,0.4999,0.4812,0.75
3,"[1, 2, 3]",sbert,spectral,0.4664,0.4909,0.4637,0.25
3,"[1, 2, 3]",sbert,spectral,0.4789,0.4914,0.4488,0.5
3,"[1, 2, 3]",sbert,spectral,0.4789,0.4914,0.4488,0.75
3,"[1, 2, 4]",sbert,kmeans,0.7219,0.7296,0.7197,0.25
3,"[1, 2, 4]",sbert,kmeans,0.7219,0.7296,0.7197,0.5
3,"[1, 2, 4]",sbert,kmeans,0.7219,0.7296,0.7197,0.75
3,"[1, 2, 4]",sbert,hac,0.618,0.6159,0.5783,0.25
3,"[1, 2, 4]",sbert,hac,0.618,0.6159,0.5783,0.5
3,"[1, 2, 4]",sbert,hac,0.618,0.6159,0.5783,0.75
3,"[1, 2, 4]",sbert,spectral,0.5043,0.4651,0.4062,0.25
3,"[1, 2, 4]",sbert,spectral,0.5043,0.4651,0.4062,0.5
3,"[1, 2, 4]",sbert,spectral,0.5043,0.4651,0.4062,0.75
3,"[1, 2, 4]",sbert,dbscan,0.4137,0.3337,0.1317,0.25
3,"[1, 2, 4]",sbert,dbscan,0.4137,0.3337,0.1317,0.5
3,"[1, 2, 4]",sbert,dbscan,0.4137,0.3337,0.1317,0.75
3,"[1, 2, 4]",sbert,hdbscan,0.6126,0.4251,0.3462,0.25
3,"[1, 2, 4]",sbert,hdbscan,0.6126,0.4251,0.3462,0.5
3,"[1, 2, 4]",sbert,hdbscan,0.6126,0.4251,0.3462,0.75
3,"[1, 3, 4]",sbert,kmeans,0.6594,0.6688,0.6523,0.25
3,"[1, 3, 4]",sbert,kmeans,0.6594,0.6688,0.6523,0.5
3,"[1, 3, 4]",sbert,kmeans,0.6594,0.6688,0.6523,0.75
3,"[1, 3, 4]",sbert,hac,0.6682,0.609,0.6064,0.25
3,"[1, 3, 4]",sbert,hac,0.6682,0.609,0.6064,0.5
3,"[1, 3, 4]",sbert,hac,0.6682,0.609,0.6064,0.75
3,"[1, 3, 4]",sbert,spectral,0.3532,0.4134,0.3693,0.25
3,"[1, 3, 4]",sbert,spectral,0.3532,0.4134,0.3693,0.5
3,"[1, 3, 4]",sbert,spectral,0.3532,0.4134,0.3693,0.75
3,"[2, 3, 4]",sbert,kmeans,0.5391,0.5201,0.5229,0.25
3,"[2, 3, 4]",sbert,kmeans,0.5391,0.5201,0.5229,0.5
3,"[2, 3, 4]",sbert,kmeans,0.5391,0.5201,0.5229,0.75
3,"[2, 3, 4]",sbert,hac,0.5005,0.4633,0.4581,0.25
3,"[2, 3, 4]",sbert,hac,0.5005,0.4633,0.4581,0.5
3,"[2, 3, 4]",sbert,hac,0.5078,0.4822,0.4778,0.75
3,"[2, 3, 4]",sbert,spectral,0.4936,0.4797,0.4697,0.25
3,"[2, 3, 4]",sbert,spectral,0.4936,0.4797,0.4697,0.5
3,"[2, 3, 4]",sbert,spectral,0.5119,0.4828,0.4729,0.75
3,"[2, 3, 4]",sbert,dbscan,0.5505,0.3353,0.1649,0.25
3,"[2, 3, 4]",sbert,dbscan,0.5505,0.3353,0.1649,0.5
3,"[2, 3, 4]",sbert,dbscan,0.5505,0.3353,0.1649,0.75
4,"[0, 1, 2, 3]",sbert,kmeans,0.4857,0.5069,0.4919,0.25
4,"[0, 1, 2, 3]",sbert,kmeans,0.4857,0.5069,0.4919,0.5
4,"[0, 1, 2, 3]",sbert,kmeans,0.5239,0.5276,0.5135,0.75
4,"[0, 1, 2, 3]",sbert,hac,0.4732,0.4813,0.4674,0.25
4,"[0, 1, 2, 3]",sbert,hac,0.4732,0.4813,0.4674,0.5
4,"[0, 1, 2, 3]",sbert,hac,0.499,0.4933,0.4809,0.75
4,"[0, 1, 2, 3]",sbert,spectral,0.2386,0.278,0.2222,0.25
4,"[0, 1, 2, 3]",sbert,spectral,0.2386,0.278,0.2222,0.5
4,"[0, 1, 2, 3]",sbert,spectral,0.285,0.2983,0.253,0.75
4,"[0, 1, 2, 3]",sbert,hdbscan,0.5137,0.2617,0.1404,0.25
4,"[0, 1, 2, 3]",sbert,hdbscan,0.5137,0.2617,0.1404,0.5
4,"[0, 1, 2, 3]",sbert,hdbscan,0.5137,0.2617,0.1404,0.75
4,"[0, 1, 2, 4]",sbert,kmeans,0.6771,0.6749,0.6724,0.25
4,"[0, 1, 2, 4]",sbert,kmeans,0.6771,0.6749,0.6724,0.5
4,"[0, 1, 2, 4]",sbert,kmeans,0.6771,0.6749,0.6724,0.75
4,"[0, 1, 2, 4]",sbert,hac,0.6006,0.5465,0.5508,0.25
4,"[0, 1, 2, 4]",sbert,hac,0.6006,0.5465,0.5508,0.5
4,"[0, 1, 2, 4]",sbert,hac,0.6006,0.5465,0.5508,0.75
4,"[0, 1, 2, 4]",sbert,spectral,0.3768,0.3901,0.3206,0.25
4,"[0, 1, 2, 4]",sbert,spectral,0.4345,0.4161,0.3574,0.5
4,"[0, 1, 2, 4]",sbert,spectral,0.4345,0.4161,0.3574,0.75
4,"[0, 1, 3, 4]",sbert,kmeans,0.6219,0.6248,0.6211,0.25
4,"[0, 1, 3, 4]",sbert,kmeans,0.6219,0.6248,0.6211,0.5
4,"[0, 1, 3, 4]",sbert,kmeans,0.6219,0.6248,0.6211,0.75
4,"[0, 1, 3, 4]",sbert,hac,0.6019,0.5249,0.536,0.25
4,"[0, 1, 3, 4]",sbert,hac,0.6019,0.5249,0.536,0.5
4,"[0, 1, 3, 4]",sbert,hac,0.6019,0.5249,0.536,0.75
4,"[0, 1, 3, 4]",sbert,spectral,0.3721,0.3919,0.3457,0.25
4,"[0, 1, 3, 4]",sbert,spectral,0.3721,0.3919,0.3457,0.5
4,"[0, 1, 3, 4]",sbert,spectral,0.3721,0.3919,0.3457,0.75
4,"[0, 1, 3, 4]",sbert,dbscan,0.5662,0.253,0.1106,0.25
4,"[0, 1, 3, 4]",sbert,dbscan,0.5662,0.253,0.1106,0.5
4,"[0, 1, 3, 4]",sbert,dbscan,0.5662,0.253,0.1106,0.75
4,"[0, 2, 3, 4]",sbert,kmeans,0.5011,0.5082,0.5027,0.25
4,"[0, 2, 3, 4]",sbert,kmeans,0.5362,0.5294,0.5293,0.5
4,"[0, 2, 3, 4]",sbert,kmeans,0.5362,0.5294,0.5293,0.75
4,"[0, 2, 3, 4]",sbert,hac,0.4708,0.4645,0.4515,0.25
4,"[0, 2, 3, 4]",sbert,hac,0.4708,0.4645,0.4515,0.5
4,"[0, 2, 3, 4]",sbert,hac,0.4708,0.4645,0.4515,0.75
4,"[0, 2, 3, 4]",sbert,spectral,0.4233,0.4473,0.4199,0.25
4,"[0, 2, 3, 4]",sbert,spectral,0.4233,0.4473,0.4199,0.5
4,"[0, 2, 3, 4]",sbert,spectral,0.4716,0.4681,0.4498,0.75
4,"[0, 2, 3, 4]",sbert,hdbscan,0.3963,0.2517,0.1048,0.25
4,"[0, 2, 3, 4]",sbert,hdbscan,0.3963,0.2517,0.1048,0.5
4,"[0, 2, 3, 4]",sbert,hdbscan,0.3963,0.2517,0.1048,0.75
4,"[1, 2, 3, 4]",sbert,kmeans,0.5036,0.5126,0.5065,0.25
4,"[1, 2, 3, 4]",sbert,kmeans,0.5036,0.5126,0.5065,0.5
4,"[1, 2, 3, 4]",sbert,kmeans,0.5365,0.5319,0.5251,0.75
4,"[1, 2, 3, 4]",sbert,hac,0.437,0.4456,0.439,0.25
4,"[1, 2, 3, 4]",sbert,hac,0.437,0.4456,0.439,0.5
4,"[1, 2, 3, 4]",sbert,hac,0.4684,0.4589,0.4461,0.75
4,"[1, 2, 3, 4]",sbert,spectral,0.3008,0.297,0.2709,0.25
4,"[1, 2, 3, 4]",sbert,spectral,0.3008,0.297,0.2709,0.5
4,"[1, 2, 3, 4]",sbert,spectral,0.3174,0.3315,0.307,0.75
5,"[0, 1, 2, 3, 4]",sbert,kmeans,0.5045,0.5143,0.5079,0.25
5,"[0, 1, 2, 3, 4]",sbert,kmeans,0.5045,0.5143,0.5079,0.5
5,"[0, 1, 2, 3, 4]",sbert,kmeans,0.5339,0.5306,0.5268,0.75
5,"[0, 1, 2, 3, 4]",sbert,hac,0.5278,0.4596,0.4617,0.25
5,"[0, 1, 2, 3, 4]",sbert,hac,0.5278,0.4596,0.4617,0.5
5,"[0, 1, 2, 3, 4]",sbert,hac,0.5278,0.4596,0.4617,0.75
5,"[0, 1, 2, 3, 4]",sbert,spectral,0.3064,0.3326,0.2915,0.25
5,"[0, 1, 2, 3, 4]",sbert,spectral,0.3064,0.3326,0.2915,0.5
5,"[0, 1, 2, 3, 4]",sbert,spectral,0.3064,0.3326,0.2915,0.75
5,"[0, 1, 2, 3, 4]",sbert,dbscan,0.5091,0.2027,0.0753,0.25
5,"[0, 1, 2, 3, 4]",sbert,dbscan,0.5091,0.2027,0.0753,0.5
5,"[0, 1, 2, 3, 4]",sbert,dbscan,0.5091,0.2027,0.0753,0.75
2,"[0, 1]",sroberta,kmeans,0.8832,0.8896,0.8849,0.25
2,"[0, 1]",sroberta,kmeans,0.8832,0.8896,0.8849,0.5
2,"[0, 1]",sroberta,kmeans,0.8832,0.8896,0.8849,0.75
2,"[0, 1]",sroberta,hac,0.8647,0.8295,0.8375,0.25
2,"[0, 1]",sroberta,hac,0.8647,0.8295,0.8375,0.5
2,"[0, 1]",sroberta,hac,0.8647,0.8295,0.8375,0.75
2,"[0, 1]",sroberta,spectral,0.8813,0.859,0.8656,0.25
2,"[0, 1]",sroberta,spectral,0.8813,0.859,0.8656,0.5
2,"[0, 1]",sroberta,spectral,0.8813,0.859,0.8656,0.75
2,"[0, 1]",sroberta,dbscan,0.7866,0.5053,0.3749,0.25
2,"[0, 1]",sroberta,dbscan,0.7866,0.5053,0.3749,0.5
2,"[0, 1]",sroberta,dbscan,0.7866,0.5053,0.3749,0.75
2,"[0, 1]",sroberta,hdbscan,0.687,0.5069,0.3809,0.25
2,"[0, 1]",sroberta,hdbscan,0.687,0.5069,0.3809,0.5
2,"[0, 1]",sroberta,hdbscan,0.687,0.5069,0.3809,0.75
2,"[0, 2]",sroberta,kmeans,0.7917,0.7891,0.7873,0.25
2,"[0, 2]",sroberta,kmeans,0.7917,0.7891,0.7873,0.5
2,"[0, 2]",sroberta,kmeans,0.7917,0.7891,0.7873,0.75
2,"[0, 2]",sroberta,hac,0.7738,0.7582,0.7519,0.25
2,"[0, 2]",sroberta,hac,0.7738,0.7582,0.7519,0.5
2,"[0, 2]",sroberta,hac,0.7738,0.7582,0.7519,0.75
2,"[0, 2]",sroberta,spectral,0.7497,0.7494,0.7495,0.25
2,"[0, 2]",sroberta,spectral,0.7497,0.7494,0.7495,0.5
2,"[0, 2]",sroberta,spectral,0.7497,0.7494,0.7495,0.75
2,"[0, 2]",sroberta,dbscan,0.2539,0.4888,0.3342,0.25
2,"[0, 2]",sroberta,dbscan,0.2539,0.4888,0.3342,0.5
2,"[0, 2]",sroberta,dbscan,0.2539,0.4888,0.3342,0.75
2,"[0, 2]",sroberta,hdbscan,0.5905,0.5018,0.346,0.25
2,"[0, 2]",sroberta,hdbscan,0.5905,0.5018,0.346,0.5
2,"[0, 2]",sroberta,hdbscan,0.5905,0.5018,0.346,0.75
2,"[0, 3]",sroberta,kmeans,0.7859,0.8013,0.7728,0.25
2,"[0, 3]",sroberta,kmeans,0.7859,0.8013,0.7728,0.5
2,"[0, 3]",sroberta,kmeans,0.7859,0.8013,0.7728,0.75
2,"[0, 3]",sroberta,hac,0.7786,0.7885,0.753,0.25
2,"[0, 3]",sroberta,hac,0.7786,0.7885,0.753,0.5
2,"[0, 3]",sroberta,hac,0.7786,0.7885,0.753,0.75
2,"[0, 3]",sroberta,spectral,0.5808,0.5637,0.5594,0.25
2,"[0, 3]",sroberta,spectral,0.5808,0.5637,0.5594,0.5
2,"[0, 3]",sroberta,spectral,0.5808,0.5637,0.5594,0.75
2,"[0, 3]",sroberta,dbscan,0.3072,0.4888,0.3773,0.25
2,"[0, 3]",sroberta,dbscan,0.3072,0.4888,0.3773,0.5
